date,day_of_week,hour,customers_per_hour,staff_working,sales_pln,is_weekend,is_holiday,weather,month,seasonal_multiplier
2024-07-01,Poniedziałek,13,106,10,13582.15,False,False,deszcz,7,0.9
2024-07-01,Poniedziałek,14,94,10,9442.05,False,False,pochmurnie,7,0.9
2024-07-01,Poniedziałek,15,91,10,6618.14,False,False,pochmurnie,7,0.9
2024-07-01,Poniedziałek,16,113,10,9464.13,False,False,słonecznie,7,0.9
2024-07-01,Poniedziałek,17,124,12,13761.27,False,False,pochmurnie,7,0.9
2024-07-01,Poniedziałek,18,112,10,6769.18,False,False,pochmurnie,7,0.9
2024-07-01,Poniedziałek,19,117,10,12693.85,False,False,słonecznie,7,0.9
2024-07-01,Poniedziałek,20,55,4,5918.1,False,False,słonecznie,7,0.9
2024-07-01,Poniedziałek,21,54,6,6611.39,False,False,słonecznie,7,0.9
2024-07-01,Poniedziałek,22,44,6,4786.47,False,False,słonecznie,7,0.9
2024-07-01,Poniedziałek,23,43,6,3993.1,False,False,pochmurnie,7,0.9
2024-07-02,Wtorek,7,33,6,3823.54,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,8,55,6,6470.16,False,False,deszcz,7,0.9
2024-07-02,Wtorek,9,54,6,7156.85,False,False,pochmurnie,7,0.9
2024-07-02,Wtorek,10,62,8,5923.28,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,11,84,8,7313.12,False,False,deszcz,7,0.9
2024-07-02,Wtorek,12,94,10,10095.62,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,13,98,10,11834.03,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,14,89,8,9864.74,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,15,87,8,5474.78,False,False,pochmurnie,7,0.9
2024-07-02,Wtorek,16,115,10,11486.48,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,17,107,8,10852.73,False,False,pochmurnie,7,0.9
2024-07-02,Wtorek,18,80,8,7351.18,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,19,89,8,6585.99,False,False,pochmurnie,7,0.9
2024-07-02,Wtorek,20,59,6,7941.27,False,False,deszcz,7,0.9
2024-07-02,Wtorek,21,38,6,5552.58,False,False,pochmurnie,7,0.9
2024-07-02,Wtorek,22,53,6,5252.62,False,False,słonecznie,7,0.9
2024-07-02,Wtorek,23,50,6,4177.87,False,False,deszcz,7,0.9
2024-07-03,Środa,7,36,6,3494.34,False,False,pochmurnie,7,0.9
2024-07-03,Środa,8,41,6,3641.22,False,False,słonecznie,7,0.9
2024-07-03,Środa,9,65,8,8673.73,False,False,słonecznie,7,0.9
2024-07-03,Środa,10,77,6,10144.86,False,False,słonecznie,7,0.9
2024-07-03,Środa,11,62,8,5920.23,False,False,pochmurnie,7,0.9
2024-07-03,Środa,12,107,10,11573.1,False,False,słonecznie,7,0.9
2024-07-03,Środa,13,75,8,8813.04,False,False,słonecznie,7,0.9
2024-07-03,Środa,14,96,10,11009.92,False,False,słonecznie,7,0.9
2024-07-03,Środa,15,101,10,10211.54,False,False,pochmurnie,7,0.9
2024-07-03,Środa,16,90,10,7288.29,False,False,pochmurnie,7,0.9
2024-07-03,Środa,17,86,8,9370.57,False,False,słonecznie,7,0.9
2024-07-03,Środa,18,142,12,16625.08,False,False,deszcz,7,0.9
2024-07-03,Środa,19,120,10,10852.72,False,False,słonecznie,7,0.9
2024-07-03,Środa,20,51,6,7374.44,False,False,słonecznie,7,0.9
2024-07-03,Środa,21,55,6,5447.11,False,False,słonecznie,7,0.9
2024-07-03,Środa,22,65,6,6402.86,False,False,słonecznie,7,0.9
2024-07-03,Środa,23,41,6,5248.69,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,7,38,4,3601.73,False,False,pochmurnie,7,0.9
2024-07-04,Czwartek,8,34,6,2197.13,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,9,62,8,4678.23,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,10,85,8,10173.88,False,False,deszcz,7,0.9
2024-07-04,Czwartek,11,67,6,7211.41,False,False,pochmurnie,7,0.9
2024-07-04,Czwartek,12,90,8,9522.14,False,False,pochmurnie,7,0.9
2024-07-04,Czwartek,13,137,12,16657.71,False,False,deszcz,7,0.9
2024-07-04,Czwartek,14,89,8,8156.83,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,15,102,10,13926.14,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,16,117,10,9342.21,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,17,121,12,11414.67,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,18,121,12,12598.69,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,19,135,12,9924.32,False,False,pochmurnie,7,0.9
2024-07-04,Czwartek,20,48,6,5699.91,False,False,słonecznie,7,0.9
2024-07-04,Czwartek,21,45,6,4410.19,False,False,pochmurnie,7,0.9
2024-07-04,Czwartek,22,64,6,6841.92,False,False,deszcz,7,0.9
2024-07-04,Czwartek,23,28,4,2060.9,False,False,pochmurnie,7,0.9
2024-07-05,Piątek,7,20,4,1297.31,False,False,słonecznie,7,0.9
2024-07-05,Piątek,8,52,6,4891.51,False,False,deszcz,7,0.9
2024-07-05,Piątek,9,46,6,3154.0,False,False,pochmurnie,7,0.9
2024-07-05,Piątek,10,78,8,7716.21,False,False,pochmurnie,7,0.9
2024-07-05,Piątek,11,66,8,5789.52,False,False,słonecznie,7,0.9
2024-07-05,Piątek,12,160,15,20222.54,False,False,deszcz,7,0.9
2024-07-05,Piątek,13,62,8,6109.89,False,False,słonecznie,7,0.9
2024-07-05,Piątek,14,84,8,8924.0,False,False,słonecznie,7,0.9
2024-07-05,Piątek,15,93,10,8524.41,False,False,słonecznie,7,0.9
2024-07-05,Piątek,16,106,10,8167.96,False,False,deszcz,7,0.9
2024-07-05,Piątek,17,174,15,19660.88,False,False,deszcz,7,0.9
2024-07-05,Piątek,18,129,12,15207.41,False,False,deszcz,7,0.9
2024-07-05,Piątek,19,133,14,13204.8,False,False,deszcz,7,0.9
2024-07-05,Piątek,20,45,6,3863.07,False,False,słonecznie,7,0.9
2024-07-05,Piątek,21,44,6,6380.17,False,False,pochmurnie,7,0.9
2024-07-05,Piątek,22,57,6,6748.45,False,False,słonecznie,7,0.9
2024-07-05,Piątek,23,31,6,3370.96,False,False,słonecznie,7,0.9
2024-07-06,Sobota,7,58,6,6096.7,True,False,słonecznie,7,1.2
2024-07-06,Sobota,8,51,6,5467.66,True,False,słonecznie,7,1.2
2024-07-06,Sobota,9,152,15,20497.91,True,False,pochmurnie,7,1.2
2024-07-06,Sobota,10,134,12,14191.81,True,False,deszcz,7,1.2
2024-07-06,Sobota,11,110,10,8696.4,True,False,pochmurnie,7,1.2
2024-07-06,Sobota,12,125,12,18127.99,True,False,pochmurnie,7,1.2
2024-07-06,Sobota,13,153,15,18188.03,True,False,słonecznie,7,1.2
2024-07-06,Sobota,14,127,12,17865.63,True,False,słonecznie,7,1.2
2024-07-06,Sobota,15,159,15,14714.24,True,False,słonecznie,7,1.2
2024-07-06,Sobota,16,183,15,23716.78,True,False,słonecznie,7,1.2
2024-07-06,Sobota,17,129,10,18609.5,True,False,deszcz,7,1.2
2024-07-06,Sobota,18,162,15,28940.4,True,False,słonecznie,7,1.2
2024-07-06,Sobota,19,221,15,30715.4,True,False,pochmurnie,7,1.2
2024-07-06,Sobota,20,95,10,12697.15,True,False,słonecznie,7,1.2
2024-07-06,Sobota,21,94,10,12936.43,True,False,pochmurnie,7,1.2
2024-07-06,Sobota,22,114,10,12815.58,True,False,deszcz,7,1.2
2024-07-06,Sobota,23,36,6,3184.36,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,7,69,8,8160.97,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,8,74,8,8751.35,True,False,deszcz,7,1.2
2024-07-07,Niedziela,9,140,12,12416.52,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,10,129,12,16880.22,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,11,118,10,18945.19,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,12,135,12,14782.92,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,13,161,15,19993.4,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,14,172,13,18963.69,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,15,168,13,24366.01,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,16,145,12,17539.61,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,17,271,15,31118.41,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,18,158,15,23464.83,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,19,194,15,24796.06,True,False,słonecznie,7,1.2
2024-07-07,Niedziela,20,117,10,11824.65,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,21,96,10,13865.86,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,22,88,8,13508.11,True,False,pochmurnie,7,1.2
2024-07-07,Niedziela,23,76,8,7443.47,True,False,deszcz,7,1.2
2024-07-08,Poniedziałek,7,40,6,3964.93,False,False,pochmurnie,7,0.9
2024-07-08,Poniedziałek,8,34,8,2678.97,False,False,pochmurnie,7,0.9
2024-07-08,Poniedziałek,9,53,6,5274.21,False,False,słonecznie,7,0.9
2024-07-08,Poniedziałek,10,56,6,5037.32,False,False,deszcz,7,0.9
2024-07-08,Poniedziałek,11,78,8,7149.37,False,False,pochmurnie,7,0.9
2024-07-08,Poniedziałek,12,89,6,10853.1,False,False,deszcz,7,0.9
2024-07-08,Poniedziałek,13,103,10,10998.96,False,False,słonecznie,7,0.9
2024-07-08,Poniedziałek,14,89,8,8103.18,False,False,słonecznie,7,0.9
2024-07-08,Poniedziałek,15,67,8,6853.54,False,False,pochmurnie,7,0.9
2024-07-08,Poniedziałek,16,134,12,15051.83,False,False,deszcz,7,0.9
2024-07-08,Poniedziałek,17,92,10,16069.87,False,False,deszcz,7,0.9
2024-07-08,Poniedziałek,18,112,10,12359.67,False,False,słonecznie,7,0.9
2024-07-08,Poniedziałek,19,81,8,8857.77,False,False,słonecznie,7,0.9
2024-07-08,Poniedziałek,20,82,8,8470.2,False,False,deszcz,7,0.9
2024-07-08,Poniedziałek,21,64,8,6624.56,False,False,deszcz,7,0.9
2024-07-08,Poniedziałek,22,58,6,4764.88,False,False,słonecznie,7,0.9
2024-07-08,Poniedziałek,23,33,6,3425.51,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,7,24,6,2179.98,False,False,deszcz,7,0.9
2024-07-09,Wtorek,8,29,3,3324.66,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,9,47,6,5983.24,False,False,pochmurnie,7,0.9
2024-07-09,Wtorek,10,65,10,7652.67,False,False,deszcz,7,0.9
2024-07-09,Wtorek,11,53,6,6140.28,False,False,pochmurnie,7,0.9
2024-07-09,Wtorek,12,91,10,11549.49,False,False,deszcz,7,0.9
2024-07-09,Wtorek,13,64,8,8576.3,False,False,pochmurnie,7,0.9
2024-07-09,Wtorek,14,69,8,7585.49,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,15,71,8,5052.51,False,False,pochmurnie,7,0.9
2024-07-09,Wtorek,16,121,12,12577.01,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,17,133,12,12834.36,False,False,pochmurnie,7,0.9
2024-07-09,Wtorek,18,96,8,10162.39,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,19,121,12,11811.9,False,False,pochmurnie,7,0.9
2024-07-09,Wtorek,20,74,8,4756.37,False,False,deszcz,7,0.9
2024-07-09,Wtorek,21,43,6,3446.68,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,22,64,8,7062.12,False,False,słonecznie,7,0.9
2024-07-09,Wtorek,23,37,6,4876.13,False,False,słonecznie,7,0.9
2024-07-10,Środa,7,43,6,3860.68,False,False,deszcz,7,0.9
2024-07-10,Środa,8,43,6,4851.54,False,False,słonecznie,7,0.9
2024-07-10,Środa,9,65,8,8352.68,False,False,pochmurnie,7,0.9
2024-07-10,Środa,10,93,10,9122.78,False,False,deszcz,7,0.9
2024-07-10,Środa,11,91,10,9823.89,False,False,pochmurnie,7,0.9
2024-07-10,Środa,12,84,8,11068.78,False,False,słonecznie,7,0.9
2024-07-10,Środa,13,112,10,5674.4,False,False,deszcz,7,0.9
2024-07-10,Środa,14,94,10,9942.88,False,False,słonecznie,7,0.9
2024-07-10,Środa,15,97,10,11285.32,False,False,pochmurnie,7,0.9
2024-07-10,Środa,16,162,13,23387.68,False,False,deszcz,7,0.9
2024-07-10,Środa,17,132,12,14093.62,False,False,deszcz,7,0.9
2024-07-10,Środa,18,101,10,9491.78,False,False,deszcz,7,0.9
2024-07-10,Środa,19,132,12,13031.15,False,False,słonecznie,7,0.9
2024-07-10,Środa,20,54,6,5453.57,False,False,słonecznie,7,0.9
2024-07-10,Środa,21,47,4,5782.73,False,False,słonecznie,7,0.9
2024-07-10,Środa,22,52,6,4939.82,False,False,pochmurnie,7,0.9
2024-07-10,Środa,23,43,6,3664.73,False,False,deszcz,7,0.9
2024-07-11,Czwartek,7,39,6,4519.95,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,8,35,6,3463.11,False,False,pochmurnie,7,0.9
2024-07-11,Czwartek,9,78,8,9990.65,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,10,75,8,10799.1,False,False,deszcz,7,0.9
2024-07-11,Czwartek,11,62,8,5252.71,False,False,deszcz,7,0.9
2024-07-11,Czwartek,12,86,10,11438.86,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,13,94,10,7680.34,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,14,79,8,10132.51,False,False,pochmurnie,7,0.9
2024-07-11,Czwartek,15,72,8,6870.88,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,16,123,12,12297.18,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,17,131,12,13518.02,False,False,deszcz,7,0.9
2024-07-11,Czwartek,18,111,10,9148.68,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,19,106,10,14456.68,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,20,76,8,7734.9,False,False,deszcz,7,0.9
2024-07-11,Czwartek,21,60,6,6681.67,False,False,słonecznie,7,0.9
2024-07-11,Czwartek,22,67,8,4979.95,False,False,pochmurnie,7,0.9
2024-07-11,Czwartek,23,17,4,1622.26,False,False,deszcz,7,0.9
2024-07-12,Piątek,7,30,4,3892.01,False,False,pochmurnie,7,0.9
2024-07-12,Piątek,8,28,4,2769.24,False,False,słonecznie,7,0.9
2024-07-12,Piątek,9,76,8,7872.21,False,False,deszcz,7,0.9
2024-07-12,Piątek,10,74,8,5032.73,False,False,słonecznie,7,0.9
2024-07-12,Piątek,11,86,8,9207.89,False,False,deszcz,7,0.9
2024-07-12,Piątek,12,82,8,7068.36,False,False,deszcz,7,0.9
2024-07-12,Piątek,13,94,10,11036.93,False,False,słonecznie,7,0.9
2024-07-12,Piątek,14,102,10,11202.38,False,False,pochmurnie,7,0.9
2024-07-12,Piątek,15,100,12,9365.31,False,False,deszcz,7,0.9
2024-07-12,Piątek,16,125,12,9276.31,False,False,pochmurnie,7,0.9
2024-07-12,Piątek,17,98,10,9335.71,False,False,słonecznie,7,0.9
2024-07-12,Piątek,18,95,10,9964.27,False,False,deszcz,7,0.9
2024-07-12,Piątek,19,95,10,9820.35,False,False,pochmurnie,7,0.9
2024-07-12,Piątek,20,65,10,5103.35,False,False,słonecznie,7,0.9
2024-07-12,Piątek,21,84,8,9412.88,False,False,deszcz,7,0.9
2024-07-12,Piątek,22,46,6,3702.51,False,False,słonecznie,7,0.9
2024-07-12,Piątek,23,24,4,2502.69,False,False,słonecznie,7,0.9
2024-07-13,Sobota,7,86,8,8759.24,True,False,deszcz,7,1.2
2024-07-13,Sobota,8,70,8,9267.26,True,False,słonecznie,7,1.2
2024-07-13,Sobota,9,98,10,16194.53,True,False,słonecznie,7,1.2
2024-07-13,Sobota,10,110,10,13358.14,True,False,pochmurnie,7,1.2
2024-07-13,Sobota,11,97,10,9638.12,True,False,słonecznie,7,1.2
2024-07-13,Sobota,12,170,15,25854.74,True,False,pochmurnie,7,1.2
2024-07-13,Sobota,13,107,10,17215.29,True,False,słonecznie,7,1.2
2024-07-13,Sobota,14,140,12,18787.8,True,False,słonecznie,7,1.2
2024-07-13,Sobota,15,131,12,18523.62,True,False,słonecznie,7,1.2
2024-07-13,Sobota,16,120,10,11346.67,True,False,pochmurnie,7,1.2
2024-07-13,Sobota,17,270,15,42059.42,True,False,pochmurnie,7,1.2
2024-07-13,Sobota,18,162,15,15768.13,True,False,słonecznie,7,1.2
2024-07-13,Sobota,19,181,15,24407.46,True,False,słonecznie,7,1.2
2024-07-13,Sobota,20,137,12,13899.34,True,False,deszcz,7,1.2
2024-07-13,Sobota,21,84,8,11934.74,True,False,słonecznie,7,1.2
2024-07-13,Sobota,22,166,15,20955.01,True,False,deszcz,7,1.2
2024-07-13,Sobota,23,63,8,9234.97,True,False,pochmurnie,7,1.2
2024-07-14,Niedziela,7,59,6,6046.53,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,8,82,8,8344.5,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,9,108,10,12458.63,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,10,161,15,16122.9,True,False,deszcz,7,1.2
2024-07-14,Niedziela,11,101,8,15138.08,True,False,pochmurnie,7,1.2
2024-07-14,Niedziela,12,198,15,29239.03,True,False,pochmurnie,7,1.2
2024-07-14,Niedziela,13,126,12,21381.58,True,False,pochmurnie,7,1.2
2024-07-14,Niedziela,14,180,15,22203.27,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,15,127,12,15715.34,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,16,179,15,17775.97,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,17,205,15,22883.12,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,18,180,15,20835.15,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,19,283,15,39572.18,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,20,117,10,17658.91,True,False,deszcz,7,1.2
2024-07-14,Niedziela,21,94,10,16096.11,True,False,pochmurnie,7,1.2
2024-07-14,Niedziela,22,88,8,12857.83,True,False,słonecznie,7,1.2
2024-07-14,Niedziela,23,78,8,8718.32,True,False,deszcz,7,1.2
2024-07-15,Poniedziałek,7,32,6,3357.45,False,False,pochmurnie,7,0.9
2024-07-15,Poniedziałek,8,33,6,2878.94,False,False,pochmurnie,7,0.9
2024-07-15,Poniedziałek,9,79,8,8002.46,False,False,deszcz,7,0.9
2024-07-15,Poniedziałek,10,71,10,8777.74,False,False,deszcz,7,0.9
2024-07-15,Poniedziałek,11,87,8,8519.83,False,False,deszcz,7,0.9
2024-07-15,Poniedziałek,12,91,10,12294.49,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,13,56,6,6387.03,False,False,pochmurnie,7,0.9
2024-07-15,Poniedziałek,14,89,8,9627.77,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,15,80,8,8849.53,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,16,109,10,11023.99,False,False,pochmurnie,7,0.9
2024-07-15,Poniedziałek,17,107,10,11476.66,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,18,160,15,18078.44,False,False,deszcz,7,0.9
2024-07-15,Poniedziałek,19,102,12,13356.32,False,False,pochmurnie,7,0.9
2024-07-15,Poniedziałek,20,54,4,6886.69,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,21,49,6,5441.67,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,22,59,6,4085.86,False,False,słonecznie,7,0.9
2024-07-15,Poniedziałek,23,29,4,3120.73,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,7,16,4,1668.76,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,8,26,4,2905.73,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,9,81,8,7357.65,False,False,pochmurnie,7,0.9
2024-07-16,Wtorek,10,62,8,8337.93,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,11,61,8,6915.46,False,False,deszcz,7,0.9
2024-07-16,Wtorek,12,118,10,11220.92,False,False,deszcz,7,0.9
2024-07-16,Wtorek,13,102,10,10245.47,False,False,deszcz,7,0.9
2024-07-16,Wtorek,14,95,10,9187.61,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,15,85,8,8207.43,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,16,119,10,16689.42,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,17,101,10,8337.16,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,18,101,10,13265.84,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,19,92,10,9551.74,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,20,74,8,7140.12,False,False,deszcz,7,0.9
2024-07-16,Wtorek,21,49,6,6086.45,False,False,słonecznie,7,0.9
2024-07-16,Wtorek,22,87,8,9753.34,False,False,deszcz,7,0.9
2024-07-16,Wtorek,23,47,6,5392.21,False,False,deszcz,7,0.9
2024-07-17,Środa,7,34,6,3630.31,False,False,pochmurnie,7,0.9
2024-07-17,Środa,8,28,4,3395.9,False,False,słonecznie,7,0.9
2024-07-17,Środa,9,52,6,7520.81,False,False,deszcz,7,0.9
2024-07-17,Środa,10,60,6,5744.11,False,False,pochmurnie,7,0.9
2024-07-17,Środa,11,60,6,5513.39,False,False,słonecznie,7,0.9
2024-07-17,Środa,12,89,8,9973.16,False,False,deszcz,7,0.9
2024-07-17,Środa,13,97,10,9936.74,False,False,słonecznie,7,0.9
2024-07-17,Środa,14,76,8,7287.2,False,False,słonecznie,7,0.9
2024-07-17,Środa,15,72,8,7637.45,False,False,słonecznie,7,0.9
2024-07-17,Środa,16,79,8,9242.54,False,False,słonecznie,7,0.9
2024-07-17,Środa,17,126,12,15013.47,False,False,deszcz,7,0.9
2024-07-17,Środa,18,128,12,10050.21,False,False,słonecznie,7,0.9
2024-07-17,Środa,19,122,12,10980.06,False,False,pochmurnie,7,0.9
2024-07-17,Środa,20,66,8,7868.13,False,False,deszcz,7,0.9
2024-07-17,Środa,21,72,8,7466.11,False,False,deszcz,7,0.9
2024-07-17,Środa,22,76,8,7440.43,False,False,deszcz,7,0.9
2024-07-17,Środa,23,35,6,2791.55,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,7,29,3,3241.86,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,8,52,6,3519.29,False,False,deszcz,7,0.9
2024-07-18,Czwartek,9,62,8,6994.58,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,10,67,8,9092.45,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,11,63,8,4134.64,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,12,111,10,15095.75,False,False,deszcz,7,0.9
2024-07-18,Czwartek,13,80,8,8773.84,False,False,deszcz,7,0.9
2024-07-18,Czwartek,14,66,8,7256.37,False,False,pochmurnie,7,0.9
2024-07-18,Czwartek,15,99,10,9533.85,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,16,99,10,10872.5,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,17,99,8,8849.98,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,18,130,12,15456.73,False,False,pochmurnie,7,0.9
2024-07-18,Czwartek,19,133,12,14013.74,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,20,69,8,5810.49,False,False,deszcz,7,0.9
2024-07-18,Czwartek,21,57,6,7497.36,False,False,pochmurnie,7,0.9
2024-07-18,Czwartek,22,53,6,6301.59,False,False,słonecznie,7,0.9
2024-07-18,Czwartek,23,29,4,1895.24,False,False,słonecznie,7,0.9
2024-07-19,Piątek,7,39,6,3882.72,False,False,słonecznie,7,0.9
2024-07-19,Piątek,8,28,4,2949.29,False,False,pochmurnie,7,0.9
2024-07-19,Piątek,9,83,10,10630.02,False,False,słonecznie,7,0.9
2024-07-19,Piątek,10,72,8,5471.72,False,False,pochmurnie,7,0.9
2024-07-19,Piątek,11,73,8,10767.62,False,False,słonecznie,7,0.9
2024-07-19,Piątek,12,97,10,9373.35,False,False,deszcz,7,0.9
2024-07-19,Piątek,13,69,8,7814.03,False,False,słonecznie,7,0.9
2024-07-19,Piątek,14,91,10,10540.05,False,False,pochmurnie,7,0.9
2024-07-19,Piątek,15,81,8,7507.08,False,False,deszcz,7,0.9
2024-07-19,Piątek,16,121,12,14955.67,False,False,deszcz,7,0.9
2024-07-19,Piątek,17,94,10,11718.7,False,False,słonecznie,7,0.9
2024-07-19,Piątek,18,108,10,11249.05,False,False,pochmurnie,7,0.9
2024-07-19,Piątek,19,153,15,14265.14,False,False,deszcz,7,0.9
2024-07-19,Piątek,20,67,8,5928.18,False,False,deszcz,7,0.9
2024-07-19,Piątek,21,60,4,7156.28,False,False,słonecznie,7,0.9
2024-07-19,Piątek,22,93,10,7711.32,False,False,deszcz,7,0.9
2024-07-19,Piątek,23,36,6,3600.53,False,False,słonecznie,7,0.9
2024-07-20,Sobota,7,86,10,9285.03,True,False,słonecznie,7,1.2
2024-07-20,Sobota,8,49,6,5753.67,True,False,słonecznie,7,1.2
2024-07-20,Sobota,9,152,15,16504.45,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,10,136,12,17388.46,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,11,124,12,11706.8,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,12,145,12,16249.94,True,False,słonecznie,7,1.2
2024-07-20,Sobota,13,140,12,17425.0,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,14,115,10,16479.02,True,False,słonecznie,7,1.2
2024-07-20,Sobota,15,149,12,16146.69,True,False,słonecznie,7,1.2
2024-07-20,Sobota,16,269,15,24725.68,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,17,191,15,18541.72,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,18,231,13,32156.25,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,19,209,15,19284.15,True,False,deszcz,7,1.2
2024-07-20,Sobota,20,117,12,17831.06,True,False,słonecznie,7,1.2
2024-07-20,Sobota,21,91,10,16731.94,True,False,słonecznie,7,1.2
2024-07-20,Sobota,22,118,10,13888.31,True,False,pochmurnie,7,1.2
2024-07-20,Sobota,23,53,6,6461.1,True,False,pochmurnie,7,1.2
2024-07-21,Niedziela,7,75,8,12121.91,True,False,pochmurnie,7,1.2
2024-07-21,Niedziela,8,82,8,7543.24,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,9,116,10,16298.56,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,10,140,14,16808.36,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,11,133,12,12975.12,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,12,161,15,21343.9,True,False,pochmurnie,7,1.2
2024-07-21,Niedziela,13,158,15,23161.38,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,14,187,15,17475.18,True,False,pochmurnie,7,1.2
2024-07-21,Niedziela,15,133,14,23125.19,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,16,173,15,22937.34,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,17,214,13,19682.94,True,False,pochmurnie,7,1.2
2024-07-21,Niedziela,18,126,10,15247.0,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,19,155,15,20814.6,True,False,pochmurnie,7,1.2
2024-07-21,Niedziela,20,132,12,11930.62,True,False,deszcz,7,1.2
2024-07-21,Niedziela,21,102,10,13311.82,True,False,słonecznie,7,1.2
2024-07-21,Niedziela,22,131,12,15742.47,True,False,deszcz,7,1.2
2024-07-21,Niedziela,23,79,8,11177.35,True,False,pochmurnie,7,1.2
