date,day_of_week,hour,customers_per_hour,staff_working,sales_pln,is_weekend,is_holiday,weather,month,seasonal_multiplier,hour_sin,hour_cos,day_of_week_encoded,weather_encoded,optimal_staff_count,day_of_month,is_peak_hour,is_lunch_hour
2024-05-22,Środa,9,132,12,10097.65,0,0,deszcz,5,1.0,0.7071067811865476,-0.7071067811865475,2,0,8,22,0,0
2024-05-22,Środa,10,69,10,7697.33,0,0,słonecznie,5,1.0,0.49999999999999994,-0.8660254037844387,2,2,8,22,0,0
2024-05-22,Środa,11,51,6,3474.92,0,0,słonecznie,5,1.0,0.258819045102521,-0.9659258262890682,2,2,6,22,0,0
2024-05-22,Środa,12,105,10,9175.91,0,0,słonecznie,5,1.0,1.2246467991473532e-16,-1.0,2,2,8,22,0,1
2024-05-22,Środa,13,81,8,8450.56,0,0,słonecznie,5,1.0,-0.2588190451025208,-0.9659258262890683,2,2,8,22,0,1
2024-05-22,Środa,14,94,10,8633.62,0,0,pochmurnie,5,1.0,-0.4999999999999997,-0.8660254037844388,2,1,8,22,0,1
2024-05-22,Środa,15,91,10,9244.11,0,0,pochmurnie,5,1.0,-0.7071067811865471,-0.7071067811865479,2,1,8,22,0,1
2024-05-22,Środa,16,141,12,13179.16,0,0,pochmurnie,5,1.0,-0.8660254037844385,-0.5000000000000004,2,1,8,22,1,0
2024-05-22,Środa,17,202,15,19764.83,0,0,deszcz,5,1.0,-0.9659258262890683,-0.25881904510252063,2,0,8,22,1,0
2024-05-22,Środa,18,150,12,14218.56,0,0,deszcz,5,1.0,-1.0,-1.8369701987210297e-16,2,0,8,22,1,0
2024-05-22,Środa,19,126,12,15751.34,0,0,pochmurnie,5,1.0,-0.9659258262890684,0.2588190451025203,2,1,8,22,1,0
2024-05-22,Środa,20,63,8,3543.18,0,0,pochmurnie,5,1.0,-0.8660254037844386,0.5000000000000001,2,1,8,22,0,0
2024-05-22,Środa,21,96,10,8032.72,0,0,deszcz,5,1.0,-0.7071067811865477,0.7071067811865474,2,0,8,22,0,0
2024-05-22,Środa,22,58,8,4268.66,0,0,pochmurnie,5,1.0,-0.5000000000000004,0.8660254037844384,2,1,8,22,0,0
2024-05-22,Środa,23,26,4,2854.73,0,0,pochmurnie,5,1.0,-0.25881904510252157,0.9659258262890681,2,1,4,22,0,0
2024-05-23,Czwartek,7,42,6,4740.68,0,0,deszcz,5,1.0,0.9659258262890683,-0.25881904510252063,3,0,6,23,0,0
2024-05-23,Czwartek,8,45,6,4282.12,0,0,słonecznie,5,1.0,0.8660254037844387,-0.4999999999999998,3,2,6,23,0,0
2024-05-23,Czwartek,9,65,6,7010.66,0,0,deszcz,5,1.0,0.7071067811865476,-0.7071067811865475,3,0,6,23,0,0
2024-05-23,Czwartek,10,82,8,6118.95,0,0,pochmurnie,5,1.0,0.49999999999999994,-0.8660254037844387,3,1,8,23,0,0
2024-05-23,Czwartek,11,63,8,5193.66,0,0,deszcz,5,1.0,0.258819045102521,-0.9659258262890682,3,0,8,23,0,0
2024-05-23,Czwartek,12,92,10,11057.12,0,0,pochmurnie,5,1.0,1.2246467991473532e-16,-1.0,3,1,8,23,0,1
2024-05-23,Czwartek,13,113,8,11492.21,0,0,pochmurnie,5,1.0,-0.2588190451025208,-0.9659258262890683,3,1,8,23,0,1
2024-05-23,Czwartek,14,81,8,6372.74,0,0,pochmurnie,5,1.0,-0.4999999999999997,-0.8660254037844388,3,1,8,23,0,1
2024-05-23,Czwartek,15,64,8,4051.05,0,0,słonecznie,5,1.0,-0.7071067811865471,-0.7071067811865479,3,2,8,23,0,1
2024-05-23,Czwartek,16,102,8,10966.32,0,0,słonecznie,5,1.0,-0.8660254037844385,-0.5000000000000004,3,2,8,23,1,0
2024-05-23,Czwartek,17,92,10,7984.2,0,0,pochmurnie,5,1.0,-0.9659258262890683,-0.25881904510252063,3,1,8,23,1,0
2024-05-23,Czwartek,18,103,12,5878.83,0,0,pochmurnie,5,1.0,-1.0,-1.8369701987210297e-16,3,1,8,23,1,0
2024-05-23,Czwartek,19,138,12,12106.44,0,0,deszcz,5,1.0,-0.9659258262890684,0.2588190451025203,3,0,8,23,1,0
2024-05-23,Czwartek,20,40,6,2733.58,0,0,słonecznie,5,1.0,-0.8660254037844386,0.5000000000000001,3,2,6,23,0,0
2024-05-23,Czwartek,21,90,8,8369.71,0,0,pochmurnie,5,1.0,-0.7071067811865477,0.7071067811865474,3,1,8,23,0,0
2024-05-23,Czwartek,22,51,6,5356.45,0,0,słonecznie,5,1.0,-0.5000000000000004,0.8660254037844384,3,2,6,23,0,0
2024-05-23,Czwartek,23,35,8,2615.32,0,0,słonecznie,5,1.0,-0.25881904510252157,0.9659258262890681,3,2,8,23,0,0
2024-05-24,Piątek,7,34,6,2963.31,0,0,słonecznie,5,1.0,0.9659258262890683,-0.25881904510252063,4,2,6,24,0,0
2024-05-24,Piątek,8,37,4,4731.11,0,0,słonecznie,5,1.0,0.8660254037844387,-0.4999999999999998,4,2,4,24,0,0
2024-05-24,Piątek,9,75,8,5536.53,0,0,słonecznie,5,1.0,0.7071067811865476,-0.7071067811865475,4,2,8,24,0,0
2024-05-24,Piątek,10,49,6,5359.18,0,0,słonecznie,5,1.0,0.49999999999999994,-0.8660254037844387,4,2,6,24,0,0
2024-05-24,Piątek,11,62,6,5259.39,0,0,pochmurnie,5,1.0,0.258819045102521,-0.9659258262890682,4,1,6,24,0,0
2024-05-24,Piątek,12,76,10,8364.36,0,0,słonecznie,5,1.0,1.2246467991473532e-16,-1.0,4,2,8,24,0,1
2024-05-24,Piątek,13,165,15,16973.27,0,0,deszcz,5,1.0,-0.2588190451025208,-0.9659258262890683,4,0,8,24,0,1
2024-05-24,Piątek,14,83,8,11561.73,0,0,pochmurnie,5,1.0,-0.4999999999999997,-0.8660254037844388,4,1,8,24,0,1
2024-05-24,Piątek,15,78,10,6350.17,0,0,słonecznie,5,1.0,-0.7071067811865471,-0.7071067811865479,4,2,8,24,0,1
2024-05-24,Piątek,16,154,15,14715.03,0,0,pochmurnie,5,1.0,-0.8660254037844385,-0.5000000000000004,4,1,8,24,1,0
2024-05-24,Piątek,17,154,15,13818.68,0,0,deszcz,5,1.0,-0.9659258262890683,-0.25881904510252063,4,0,8,24,1,0
2024-05-24,Piątek,18,139,12,10078.61,0,0,pochmurnie,5,1.0,-1.0,-1.8369701987210297e-16,4,1,8,24,1,0
2024-05-24,Piątek,19,198,15,19725.06,0,0,deszcz,5,1.0,-0.9659258262890684,0.2588190451025203,4,0,8,24,1,0
2024-05-24,Piątek,20,40,6,3767.24,0,0,pochmurnie,5,1.0,-0.8660254037844386,0.5000000000000001,4,1,6,24,0,0
2024-05-24,Piątek,21,68,8,4841.45,0,0,deszcz,5,1.0,-0.7071067811865477,0.7071067811865474,4,0,8,24,0,0
2024-05-24,Piątek,22,53,8,6519.71,0,0,słonecznie,5,1.0,-0.5000000000000004,0.8660254037844384,4,2,8,24,0,0
2024-05-24,Piątek,23,24,4,1891.72,0,0,słonecznie,5,1.0,-0.25881904510252157,0.9659258262890681,4,2,4,24,0,0
2024-05-25,Sobota,7,42,6,5554.94,1,0,pochmurnie,5,1.0,0.9659258262890683,-0.25881904510252063,5,1,6,25,0,0
2024-05-25,Sobota,8,49,6,5539.14,1,0,słonecznie,5,1.0,0.8660254037844387,-0.4999999999999998,5,2,6,25,0,0
2024-05-25,Sobota,9,135,12,19895.91,1,0,pochmurnie,5,1.0,0.7071067811865476,-0.7071067811865475,5,1,8,25,0,0
2024-05-25,Sobota,10,94,10,10519.54,1,0,pochmurnie,5,1.0,0.49999999999999994,-0.8660254037844387,5,1,8,25,0,0
2024-05-25,Sobota,11,75,8,8576.12,1,0,słonecznie,5,1.0,0.258819045102521,-0.9659258262890682,5,2,8,25,0,0
2024-05-25,Sobota,12,103,10,12742.78,1,0,słonecznie,5,1.0,1.2246467991473532e-16,-1.0,5,2,8,25,0,1
2024-05-25,Sobota,13,120,10,15083.42,1,0,słonecznie,5,1.0,-0.2588190451025208,-0.9659258262890683,5,2,8,25,0,1
2024-05-25,Sobota,14,127,10,10433.14,1,0,słonecznie,5,1.0,-0.4999999999999997,-0.8660254037844388,5,2,8,25,0,1
2024-05-25,Sobota,15,186,15,29408.98,1,0,deszcz,5,1.0,-0.7071067811865471,-0.7071067811865479,5,0,8,25,0,1
2024-05-25,Sobota,16,193,15,20058.55,1,0,pochmurnie,5,1.0,-0.8660254037844385,-0.5000000000000004,5,1,8,25,1,0
2024-05-25,Sobota,17,155,15,14389.41,1,0,słonecznie,5,1.0,-0.9659258262890683,-0.25881904510252063,5,2,8,25,1,0
2024-05-25,Sobota,18,154,15,14593.61,1,0,pochmurnie,5,1.0,-1.0,-1.8369701987210297e-16,5,1,8,25,1,0
2024-05-25,Sobota,19,178,15,19841.24,1,0,słonecznie,5,1.0,-0.9659258262890684,0.2588190451025203,5,2,8,25,1,0
2024-05-25,Sobota,20,72,8,10017.28,1,0,słonecznie,5,1.0,-0.8660254037844386,0.5000000000000001,5,2,8,25,0,0
2024-05-25,Sobota,21,84,8,11039.04,1,0,pochmurnie,5,1.0,-0.7071067811865477,0.7071067811865474,5,1,8,25,0,0
2024-05-25,Sobota,22,74,8,12528.71,1,0,pochmurnie,5,1.0,-0.5000000000000004,0.8660254037844384,5,1,8,25,0,0
2024-05-25,Sobota,23,48,6,5711.15,1,0,pochmurnie,5,1.0,-0.25881904510252157,0.9659258262890681,5,1,6,25,0,0
2024-05-26,Niedziela,7,58,6,5713.51,1,0,pochmurnie,5,1.0,0.9659258262890683,-0.25881904510252063,6,1,6,26,0,0
2024-05-26,Niedziela,8,40,6,4322.71,1,0,pochmurnie,5,1.0,0.8660254037844387,-0.4999999999999998,6,1,6,26,0,0
2024-05-26,Niedziela,9,104,10,9441.88,1,0,pochmurnie,5,1.0,0.7071067811865476,-0.7071067811865475,6,1,8,26,0,0
2024-05-26,Niedziela,10,128,12,9903.0,1,0,deszcz,5,1.0,0.49999999999999994,-0.8660254037844387,6,0,8,26,0,0
2024-05-26,Niedziela,11,121,12,15050.12,1,0,pochmurnie,5,1.0,0.258819045102521,-0.9659258262890682,6,1,8,26,0,0
2024-05-26,Niedziela,12,137,12,14677.6,1,0,pochmurnie,5,1.0,1.2246467991473532e-16,-1.0,6,1,8,26,0,1
2024-05-26,Niedziela,13,133,12,17933.59,1,0,pochmurnie,5,1.0,-0.2588190451025208,-0.9659258262890683,6,1,8,26,0,1
2024-05-26,Niedziela,14,142,12,21237.62,1,0,słonecznie,5,1.0,-0.4999999999999997,-0.8660254037844388,6,2,8,26,0,1
2024-05-26,Niedziela,15,91,10,12139.34,1,0,słonecznie,5,1.0,-0.7071067811865471,-0.7071067811865479,6,2,8,26,0,1
2024-05-26,Niedziela,16,189,15,16109.8,1,0,słonecznie,5,1.0,-0.8660254037844385,-0.5000000000000004,6,2,8,26,1,0
2024-05-26,Niedziela,17,122,12,12146.49,1,0,słonecznie,5,1.0,-0.9659258262890683,-0.25881904510252063,6,2,8,26,1,0
2024-05-26,Niedziela,18,228,15,22803.8,1,0,pochmurnie,5,1.0,-1.0,-1.8369701987210297e-16,6,1,8,26,1,0
2024-05-26,Niedziela,19,325,15,37732.03,1,0,deszcz,5,1.0,-0.9659258262890684,0.2588190451025203,6,0,8,26,1,0
2024-05-26,Niedziela,20,114,10,11534.76,1,0,deszcz,5,1.0,-0.8660254037844386,0.5000000000000001,6,0,8,26,0,0
2024-05-26,Niedziela,21,88,8,9381.64,1,0,słonecznie,5,1.0,-0.7071067811865477,0.7071067811865474,6,2,8,26,0,0
2024-05-26,Niedziela,22,93,10,10850.03,1,0,pochmurnie,5,1.0,-0.5000000000000004,0.8660254037844384,6,1,8,26,0,0
2024-05-26,Niedziela,23,57,6,6402.59,1,0,deszcz,5,1.0,-0.25881904510252157,0.9659258262890681,6,0,6,26,0,0
2024-05-27,Poniedziałek,7,31,6,2928.12,0,0,pochmurnie,5,1.0,0.9659258262890683,-0.25881904510252063,0,1,6,27,0,0
2024-05-27,Poniedziałek,8,26,4,2445.88,0,0,słonecznie,5,1.0,0.8660254037844387,-0.4999999999999998,0,2,4,27,0,0
2024-05-27,Poniedziałek,9,71,8,5858.65,0,0,pochmurnie,5,1.0,0.7071067811865476,-0.7071067811865475,0,1,8,27,0,0
2024-05-27,Poniedziałek,10,108,10,10307.5,0,0,deszcz,5,1.0,0.49999999999999994,-0.8660254037844387,0,0,8,27,0,0
2024-05-27,Poniedziałek,11,61,8,7671.71,0,0,pochmurnie,5,1.0,0.258819045102521,-0.9659258262890682,0,1,8,27,0,0
2024-05-27,Poniedziałek,12,94,10,11145.58,0,0,deszcz,5,1.0,1.2246467991473532e-16,-1.0,0,0,8,27,0,1
2024-05-27,Poniedziałek,13,101,10,8076.68,0,0,słonecznie,5,1.0,-0.2588190451025208,-0.9659258262890683,0,2,8,27,0,1
2024-05-27,Poniedziałek,14,91,10,7544.72,0,0,słonecznie,5,1.0,-0.4999999999999997,-0.8660254037844388,0,2,8,27,0,1
2024-05-27,Poniedziałek,15,101,8,7089.12,0,0,pochmurnie,5,1.0,-0.7071067811865471,-0.7071067811865479,0,1,8,27,0,1
2024-05-27,Poniedziałek,16,149,14,13999.58,0,0,deszcz,5,1.0,-0.8660254037844385,-0.5000000000000004,0,0,8,27,1,0
2024-05-27,Poniedziałek,17,142,12,15890.49,0,0,pochmurnie,5,1.0,-0.9659258262890683,-0.25881904510252063,0,1,8,27,1,0
2024-05-27,Poniedziałek,18,107,10,9591.31,0,0,słonecznie,5,1.0,-1.0,-1.8369701987210297e-16,0,2,8,27,1,0
2024-05-27,Poniedziałek,19,114,10,10822.81,0,0,słonecznie,5,1.0,-0.9659258262890684,0.2588190451025203,0,2,8,27,1,0
2024-05-27,Poniedziałek,20,68,8,4284.12,0,0,słonecznie,5,1.0,-0.8660254037844386,0.5000000000000001,0,2,8,27,0,0
2024-05-27,Poniedziałek,21,73,8,7627.88,0,0,deszcz,5,1.0,-0.7071067811865477,0.7071067811865474,0,0,8,27,0,0
2024-05-27,Poniedziałek,22,67,8,7301.98,0,0,pochmurnie,5,1.0,-0.5000000000000004,0.8660254037844384,0,1,8,27,0,0
2024-05-27,Poniedziałek,23,47,6,5598.98,0,0,pochmurnie,5,1.0,-0.25881904510252157,0.9659258262890681,0,1,6,27,0,0
2024-05-28,Wtorek,7,37,4,3536.44,0,0,pochmurnie,5,1.0,0.9659258262890683,-0.25881904510252063,1,1,4,28,0,0
2024-05-28,Wtorek,8,39,6,3933.53,0,0,słonecznie,5,1.0,0.8660254037844387,-0.4999999999999998,1,2,6,28,0,0
2024-05-28,Wtorek,9,70,8,5574.04,0,0,pochmurnie,5,1.0,0.7071067811865476,-0.7071067811865475,1,1,8,28,0,0
2024-05-28,Wtorek,10,67,8,7875.51,0,0,pochmurnie,5,1.0,0.49999999999999994,-0.8660254037844387,1,1,8,28,0,0
2024-05-28,Wtorek,11,63,8,6022.01,0,0,pochmurnie,5,1.0,0.258819045102521,-0.9659258262890682,1,1,8,28,0,0
2024-05-28,Wtorek,12,90,8,9065.27,0,0,pochmurnie,5,1.0,1.2246467991473532e-16,-1.0,1,1,8,28,0,1
2024-05-28,Wtorek,13,78,8,7862.8,0,0,słonecznie,5,1.0,-0.2588190451025208,-0.9659258262890683,1,2,8,28,0,1
2024-05-28,Wtorek,14,94,8,9358.09,0,0,słonecznie,5,1.0,-0.4999999999999997,-0.8660254037844388,1,2,8,28,0,1
2024-05-28,Wtorek,15,103,10,7963.77,0,0,pochmurnie,5,1.0,-0.7071067811865471,-0.7071067811865479,1,1,8,28,0,1
2024-05-28,Wtorek,16,133,12,13216.64,0,0,deszcz,5,1.0,-0.8660254037844385,-0.5000000000000004,1,0,8,28,1,0
2024-05-28,Wtorek,17,89,8,6961.34,0,0,pochmurnie,5,1.0,-0.9659258262890683,-0.25881904510252063,1,1,8,28,1,0
2024-05-28,Wtorek,18,175,17,15669.03,0,0,deszcz,5,1.0,-1.0,-1.8369701987210297e-16,1,0,8,28,1,0
2024-05-28,Wtorek,19,135,12,11819.24,0,0,pochmurnie,5,1.0,-0.9659258262890684,0.2588190451025203,1,1,8,28,1,0
2024-05-28,Wtorek,20,55,6,5775.75,0,0,deszcz,5,1.0,-0.8660254037844386,0.5000000000000001,1,0,6,28,0,0
2024-05-28,Wtorek,21,60,6,5599.7,0,0,słonecznie,5,1.0,-0.7071067811865477,0.7071067811865474,1,2,6,28,0,0
2024-05-28,Wtorek,22,89,8,6262.63,0,0,deszcz,5,1.0,-0.5000000000000004,0.8660254037844384,1,0,8,28,0,0
2024-05-28,Wtorek,23,43,6,4336.29,0,0,słonecznie,5,1.0,-0.25881904510252157,0.9659258262890681,1,2,6,28,0,0
2024-05-29,Środa,7,13,4,1491.98,0,0,słonecznie,5,1.0,0.9659258262890683,-0.25881904510252063,2,2,4,29,0,0
2024-05-29,Środa,8,51,6,5475.63,0,0,pochmurnie,5,1.0,0.8660254037844387,-0.4999999999999998,2,1,6,29,0,0
2024-05-29,Środa,9,76,8,9420.72,0,0,słonecznie,5,1.0,0.7071067811865476,-0.7071067811865475,2,2,8,29,0,0
2024-05-29,Środa,10,73,8,5700.95,0,0,słonecznie,5,1.0,0.49999999999999994,-0.8660254037844387,2,2,8,29,0,0
2024-05-29,Środa,11,68,8,5495.22,0,0,pochmurnie,5,1.0,0.258819045102521,-0.9659258262890682,2,1,8,29,0,0
2024-05-29,Środa,12,113,10,8829.56,0,0,pochmurnie,5,1.0,1.2246467991473532e-16,-1.0,2,1,8,29,0,1
2024-05-29,Środa,13,113,10,9165.34,0,0,pochmurnie,5,1.0,-0.2588190451025208,-0.9659258262890683,2,1,8,29,0,1
2024-05-29,Środa,14,107,10,14132.26,0,0,słonecznie,5,1.0,-0.4999999999999997,-0.8660254037844388,2,2,8,29,0,1
2024-05-29,Środa,15,101,10,12287.25,0,0,deszcz,5,1.0,-0.7071067811865471,-0.7071067811865479,2,0,8,29,0,1
2024-05-29,Środa,16,127,12,14907.57,0,0,słonecznie,5,1.0,-0.8660254037844385,-0.5000000000000004,2,2,8,29,1,0
2024-05-29,Środa,17,108,10,8106.33,0,0,pochmurnie,5,1.0,-0.9659258262890683,-0.25881904510252063,2,1,8,29,1,0
2024-05-29,Środa,18,123,12,7509.11,0,0,słonecznie,5,1.0,-1.0,-1.8369701987210297e-16,2,2,8,29,1,0
2024-05-29,Środa,19,155,15,15281.63,0,0,pochmurnie,5,1.0,-0.9659258262890684,0.2588190451025203,2,1,8,29,1,0
2024-05-29,Środa,20,45,6,5239.92,0,0,słonecznie,5,1.0,-0.8660254037844386,0.5000000000000001,2,2,6,29,0,0
2024-05-29,Środa,21,59,6,8496.77,0,0,pochmurnie,5,1.0,-0.7071067811865477,0.7071067811865474,2,1,6,29,0,0
2024-05-29,Środa,22,51,6,3553.29,0,0,słonecznie,5,1.0,-0.5000000000000004,0.8660254037844384,2,2,6,29,0,0
2024-05-29,Środa,23,31,6,3435.56,0,0,deszcz,5,1.0,-0.25881904510252157,0.9659258262890681,2,0,6,29,0,0
2024-05-30,Czwartek,7,10,4,876.96,0,1,pochmurnie,5,1.0,0.9659258262890683,-0.25881904510252063,3,1,4,30,0,0
2024-05-30,Czwartek,8,22,4,1228.21,0,1,słonecznie,5,1.0,0.8660254037844387,-0.4999999999999998,3,2,4,30,0,0
2024-05-30,Czwartek,9,43,6,3183.14,0,1,słonecznie,5,1.0,0.7071067811865476,-0.7071067811865475,3,2,6,30,0,0
2024-05-30,Czwartek,10,34,6,3793.73,0,1,pochmurnie,5,1.0,0.49999999999999994,-0.8660254037844387,3,1,6,30,0,0
2024-05-30,Czwartek,11,30,4,3060.05,0,1,słonecznie,5,1.0,0.258819045102521,-0.9659258262890682,3,2,4,30,0,0
2024-05-30,Czwartek,12,45,6,2789.72,0,1,słonecznie,5,1.0,1.2246467991473532e-16,-1.0,3,2,6,30,0,1
2024-05-30,Czwartek,13,72,8,4116.75,0,1,deszcz,5,1.0,-0.2588190451025208,-0.9659258262890683,3,0,8,30,0,1
2024-05-30,Czwartek,14,58,6,5304.01,0,1,pochmurnie,5,1.0,-0.4999999999999997,-0.8660254037844388,3,1,6,30,0,1
2024-05-30,Czwartek,15,47,6,4093.43,0,1,pochmurnie,5,1.0,-0.7071067811865471,-0.7071067811865479,3,1,6,30,0,1
2024-05-30,Czwartek,16,53,4,4154.12,0,1,słonecznie,5,1.0,-0.8660254037844385,-0.5000000000000004,3,2,5,30,1,0
2024-05-30,Czwartek,17,55,6,6236.31,0,1,pochmurnie,5,1.0,-0.9659258262890683,-0.25881904510252063,3,1,7,30,1,0
2024-05-30,Czwartek,18,43,6,3705.06,0,1,pochmurnie,5,1.0,-1.0,-1.8369701987210297e-16,3,1,7,30,1,0
2024-05-30,Czwartek,19,63,8,6198.28,0,1,pochmurnie,5,1.0,-0.9659258262890684,0.2588190451025203,3,1,8,30,1,0
2024-05-30,Czwartek,20,19,4,1813.07,0,1,pochmurnie,5,1.0,-0.8660254037844386,0.5000000000000001,3,1,4,30,0,0
2024-05-30,Czwartek,21,33,6,3396.44,0,1,pochmurnie,5,1.0,-0.7071067811865477,0.7071067811865474,3,1,6,30,0,0
2024-05-30,Czwartek,22,27,4,1928.19,0,1,pochmurnie,5,1.0,-0.5000000000000004,0.8660254037844384,3,1,4,30,0,0
2024-05-30,Czwartek,23,22,3,1693.93,0,1,słonecznie,5,1.0,-0.25881904510252157,0.9659258262890681,3,2,3,30,0,0
2024-05-31,Piątek,7,41,6,3134.56,0,0,deszcz,5,1.0,0.9659258262890683,-0.25881904510252063,4,0,6,31,0,0
2024-05-31,Piątek,8,39,4,2764.68,0,0,pochmurnie,5,1.0,0.8660254037844387,-0.4999999999999998,4,1,4,31,0,0
2024-05-31,Piątek,9,70,8,5665.3,0,0,pochmurnie,5,1.0,0.7071067811865476,-0.7071067811865475,4,1,8,31,0,0
2024-05-31,Piątek,10,83,8,7942.6,0,0,słonecznie,5,1.0,0.49999999999999994,-0.8660254037844387,4,2,8,31,0,0
2024-05-31,Piątek,11,84,10,5120.17,0,0,pochmurnie,5,1.0,0.258819045102521,-0.9659258262890682,4,1,8,31,0,0
2024-05-31,Piątek,12,113,10,8772.62,0,0,słonecznie,5,1.0,1.2246467991473532e-16,-1.0,4,2,8,31,0,1
2024-05-31,Piątek,13,105,10,9132.91,0,0,deszcz,5,1.0,-0.2588190451025208,-0.9659258262890683,4,0,8,31,0,1
2024-05-31,Piątek,14,132,12,10327.94,0,0,deszcz,5,1.0,-0.4999999999999997,-0.8660254037844388,4,0,8,31,0,1
2024-05-31,Piątek,15,133,12,16799.84,0,0,pochmurnie,5,1.0,-0.7071067811865471,-0.7071067811865479,4,1,8,31,0,1
2024-05-31,Piątek,16,114,10,6674.62,0,0,pochmurnie,5,1.0,-0.8660254037844385,-0.5000000000000004,4,1,8,31,1,0
2024-05-31,Piątek,17,202,15,17639.88,0,0,deszcz,5,1.0,-0.9659258262890683,-0.25881904510252063,4,0,8,31,1,0
2024-05-31,Piątek,18,129,12,12012.68,0,0,pochmurnie,5,1.0,-1.0,-1.8369701987210297e-16,4,1,8,31,1,0
2024-05-31,Piątek,19,189,15,20536.44,0,0,deszcz,5,1.0,-0.9659258262890684,0.2588190451025203,4,0,8,31,1,0
2024-05-31,Piątek,20,68,8,5427.12,0,0,pochmurnie,5,1.0,-0.8660254037844386,0.5000000000000001,4,1,8,31,0,0
2024-05-31,Piątek,21,69,8,5643.94,0,0,pochmurnie,5,1.0,-0.7071067811865477,0.7071067811865474,4,1,8,31,0,0
2024-05-31,Piątek,22,47,6,5441.87,0,0,pochmurnie,5,1.0,-0.5000000000000004,0.8660254037844384,4,1,6,31,0,0
2024-05-31,Piątek,23,24,4,3014.46,0,0,słonecznie,5,1.0,-0.25881904510252157,0.9659258262890681,4,2,4,31,0,0
2024-06-01,Sobota,7,53,6,6687.42,1,0,pochmurnie,6,1.0,0.9659258262890683,-0.25881904510252063,5,1,6,1,0,0
2024-06-01,Sobota,8,28,4,2534.6,1,0,słonecznie,6,1.0,0.8660254037844387,-0.4999999999999998,5,2,4,1,0,0
2024-06-01,Sobota,9,125,12,8108.52,1,0,pochmurnie,6,1.0,0.7071067811865476,-0.7071067811865475,5,1,8,1,0,0
2024-06-01,Sobota,10,76,8,8649.66,1,0,słonecznie,6,1.0,0.49999999999999994,-0.8660254037844387,5,2,8,1,0,0
2024-06-01,Sobota,11,130,12,14677.35,1,0,deszcz,6,1.0,0.258819045102521,-0.9659258262890682,5,0,8,1,0,0
2024-06-01,Sobota,12,161,15,22105.35,1,0,słonecznie,6,1.0,1.2246467991473532e-16,-1.0,5,2,8,1,0,1
2024-06-01,Sobota,13,148,12,19195.42,1,0,pochmurnie,6,1.0,-0.2588190451025208,-0.9659258262890683,5,1,8,1,0,1
2024-06-01,Sobota,14,189,15,21074.85,1,0,deszcz,6,1.0,-0.4999999999999997,-0.8660254037844388,5,0,8,1,0,1
2024-06-01,Sobota,15,123,12,14759.4,1,0,słonecznie,6,1.0,-0.7071067811865471,-0.7071067811865479,5,2,8,1,0,1
2024-06-01,Sobota,16,188,15,17643.83,1,0,deszcz,6,1.0,-0.8660254037844385,-0.5000000000000004,5,0,8,1,1,0
2024-06-01,Sobota,17,139,12,13914.91,1,0,słonecznie,6,1.0,-0.9659258262890683,-0.25881904510252063,5,2,8,1,1,0
2024-06-01,Sobota,18,170,15,24438.57,1,0,słonecznie,6,1.0,-1.0,-1.8369701987210297e-16,5,2,8,1,1,0
2024-06-01,Sobota,19,110,12,9044.6,1,0,słonecznie,6,1.0,-0.9659258262890684,0.2588190451025203,5,2,8,1,1,0
2024-06-01,Sobota,20,108,8,14732.19,1,0,pochmurnie,6,1.0,-0.8660254037844386,0.5000000000000001,5,1,8,1,0,0
2024-06-01,Sobota,21,126,12,19316.69,1,0,deszcz,6,1.0,-0.7071067811865477,0.7071067811865474,5,0,8,1,0,0
2024-06-01,Sobota,22,109,10,9577.62,1,0,słonecznie,6,1.0,-0.5000000000000004,0.8660254037844384,5,2,8,1,0,0
2024-06-01,Sobota,23,76,8,8683.5,1,0,pochmurnie,6,1.0,-0.25881904510252157,0.9659258262890681,5,1,8,1,0,0
2024-06-02,Niedziela,7,78,8,9177.14,1,0,deszcz,6,1.0,0.9659258262890683,-0.25881904510252063,6,0,8,2,0,0
2024-06-02,Niedziela,8,46,8,4591.58,1,0,słonecznie,6,1.0,0.8660254037844387,-0.4999999999999998,6,2,8,2,0,0
2024-06-02,Niedziela,9,141,12,9965.82,1,0,deszcz,6,1.0,0.7071067811865476,-0.7071067811865475,6,0,8,2,0,0
2024-06-02,Niedziela,10,108,10,10365.81,1,0,pochmurnie,6,1.0,0.49999999999999994,-0.8660254037844387,6,1,8,2,0,0
2024-06-02,Niedziela,11,142,12,15326.34,1,0,deszcz,6,1.0,0.258819045102521,-0.9659258262890682,6,0,8,2,0,0
2024-06-02,Niedziela,12,147,10,16041.02,1,0,słonecznie,6,1.0,1.2246467991473532e-16,-1.0,6,2,8,2,0,1
2024-06-02,Niedziela,13,125,12,18878.3,1,0,słonecznie,6,1.0,-0.2588190451025208,-0.9659258262890683,6,2,8,2,0,1
2024-06-02,Niedziela,14,141,12,18419.02,1,0,pochmurnie,6,1.0,-0.4999999999999997,-0.8660254037844388,6,1,8,2,0,1
2024-06-02,Niedziela,15,127,10,14416.64,1,0,słonecznie,6,1.0,-0.7071067811865471,-0.7071067811865479,6,2,8,2,0,1
2024-06-02,Niedziela,16,215,15,24328.22,1,0,słonecznie,6,1.0,-0.8660254037844385,-0.5000000000000004,6,2,8,2,1,0
2024-06-02,Niedziela,17,213,15,29216.45,1,0,pochmurnie,6,1.0,-0.9659258262890683,-0.25881904510252063,6,1,8,2,1,0
